,Sentiment,TwitterID,Date,QueryType,UserID,Tweet
5020,4,2051660301,Fri Jun 05 22:30:24 PDT 2009,NO_QUERY,l8dyc,HEY EVERY BODY!!!! LOOK I'M NOLONGER A BROWN BOX... I'M SO GLAD 
7307,0,2288311555,Mon Jun 22 18:59:56 PDT 2009,NO_QUERY,EvonneSell,@couponprincess I don't think that Kate has ever been nice to Jon! 
1077,4,2063794830,Sun Jun 07 04:06:08 PDT 2009,NO_QUERY,alibots,"Pwned, in my opinion. - fmylife: Hey dude, your mom rocks. Your girlfriend doesn?€?t. Don?€?t feel too bad!  http://tumblr.com/xr01z2soy"
3357,4,2175323654,Mon Jun 15 00:40:15 PDT 2009,NO_QUERY,omgnowai,"@Heeyriley  Just wondering, doll, "
6840,4,2062039776,Sat Jun 06 22:11:21 PDT 2009,NO_QUERY,Jessica0527,Time for the next movie  Revolutionary Road
2672,0,2301412784,Tue Jun 23 15:24:29 PDT 2009,NO_QUERY,andikin,imy corey. transformers on sat  i'm a sucker for lovers.
1246,4,2056206049,Sat Jun 06 10:43:11 PDT 2009,NO_QUERY,JAisNICE,East coast is in Cali!! Whooo! 
7160,0,2210796025,Wed Jun 17 12:01:58 PDT 2009,NO_QUERY,bigapplestyle,@HAZIQ isn't there always an attack planned for NYC? 
682,0,2058095496,Sat Jun 06 14:15:22 PDT 2009,NO_QUERY,victoriaglover,@KimKardashian i wish i had all ur clothes and handbags!!! 
3198,4,1932858662,Tue May 26 22:23:13 PDT 2009,NO_QUERY,k94sure,@jimmyfallon and by the way you are awesome Jimmy!! It's been a great show the last couple weeks. 
7992,4,1685572065,Sun May 03 01:00:26 PDT 2009,NO_QUERY,chee9ks,#NAME?
517,4,1692177134,Sun May 03 19:26:22 PDT 2009,NO_QUERY,truelemon,"@tallivansunder Watching Celebrity Apprentice.  Doing some work. So all in all, pretty great night!"
2422,4,2065541933,Sun Jun 07 08:48:32 PDT 2009,NO_QUERY,anefallarme,"@shemah hehe okay Shem, but I'll try to chop..  I'm doing my MM now.. "
1254,4,2190305453,Tue Jun 16 02:20:53 PDT 2009,NO_QUERY,laurachristina_,Photo: i love my bear  http://tumblr.com/xro224a4r
777,4,1553925413,Sat Apr 18 15:35:19 PDT 2009,NO_QUERY,BianaBabinsky,#NAME?
8690,0,2220663597,Thu Jun 18 03:39:53 PDT 2009,NO_QUERY,edwardclarke,"@fabulousmuscles but it's in German! (can't read)   ` congrats, anway!"
7257,4,1991276267,Mon Jun 01 06:44:25 PDT 2009,NO_QUERY,de_nad,&lt;below&gt; exactly 140 words 
8898,4,2065869095,Sun Jun 07 09:27:03 PDT 2009,NO_QUERY,jonaskac,I'm really enjoying http://vark.com you should try it out 
3214,0,2011301401,Tue Jun 02 18:48:22 PDT 2009,NO_QUERY,NewMutant,"You know, as much as I like the taste of most of Nutrisystems, I can't get over why none of it needs refrigeration.  This isn't meat? "
4290,0,2285265102,Mon Jun 22 14:54:55 PDT 2009,NO_QUERY,elinavernay,is start to work and she is very tired... 
2582,4,2048095787,Fri Jun 05 14:39:24 PDT 2009,NO_QUERY,frankmt,@olabini I have to say that wasn't a great brazilian portuguese translation. But it was a good try 
1827,4,1999317515,Mon Jun 01 20:00:41 PDT 2009,NO_QUERY,slightlyoffbeat,#NAME?
6080,4,2032505348,Thu Jun 04 11:21:16 PDT 2009,NO_QUERY,sherryannx3,@jimmyfallon That GPS skit  last night was hilarious. I was lol'ing all over the place! 
3122,0,2267068073,Sun Jun 21 09:34:20 PDT 2009,NO_QUERY,fizzy_reid,hasn't seen any mates today?€?beginning to get bored at home! Someone entertain me please  lol xoxo
9437,0,1984079844,Sun May 31 14:24:10 PDT 2009,NO_QUERY,Arti_Sodmg,@beilaq_sodmq aww shit  that sucks ! you can always order it online .
4088,0,2069903735,Sun Jun 07 16:44:31 PDT 2009,NO_QUERY,anthony09087,Is obviously still feeling the effects of being sick on Thursday 
813,0,2260858562,Sat Jun 20 19:53:06 PDT 2009,NO_QUERY,JSBNewJersey,"@kevintu Regarding the Splashtop issue, I have V1.3.something and on the Asus website, it lists 5/2009 V1.1.9.2 Odd, did not install... "
4130,0,2198721061,Tue Jun 16 16:28:36 PDT 2009,NO_QUERY,Maya_L,Now I'm officially broke.  and I still need storage and a small moving truck. Booo on having no cash.
3139,0,1882609835,Fri May 22 07:10:40 PDT 2009,NO_QUERY,succubus77,"@stardust34  can't. Got a time frame I'm working in. Things to do, people to see."
4222,0,2195918085,Tue Jun 16 11:46:51 PDT 2009,NO_QUERY,mario95,I want some fries from McDonalds. Im so hungry 
1906,0,2261370796,Sat Jun 20 20:41:14 PDT 2009,NO_QUERY,PawelSarkowicz,Just had some crazy ass party at my house. So many people. It was my moms 40th birthday! Happy birthday mom(you don't have twitter  ).
6392,4,1965583374,Fri May 29 16:10:38 PDT 2009,NO_QUERY,inkodeR,#NAME?
20,0,1996635319,Mon Jun 01 15:25:20 PDT 2009,NO_QUERY,vicsilverthorn,Soooooo tired! Just heading home from work...still haven't packed 
4722,4,1677779480,Sat May 02 03:56:58 PDT 2009,NO_QUERY,Croc_Hunteress,Locky just got his vapor rub 
9771,4,2062895909,Sun Jun 07 00:39:52 PDT 2009,NO_QUERY,shermaineee,@abcdefglynis  at least you won't feel that bored for now. lol
7111,0,1981751844,Sun May 31 09:49:06 PDT 2009,NO_QUERY,adriaanp,"but it is going  very slowly, still about 3km to go "
9897,4,2189684843,Tue Jun 16 00:38:29 PDT 2009,NO_QUERY,WhyZoom,"Smart, strong and entertaining but a bit ..  unhinged at times  "
6981,0,1550988162,Sat Apr 18 07:50:07 PDT 2009,NO_QUERY,angb16,feeling a bit under the weather at work 
7690,0,2244776017,Fri Jun 19 15:12:05 PDT 2009,NO_QUERY,cbmuster,shoulda charged my mp3 player lastnight.. no more fun music for today 
2901,0,2231668157,Thu Jun 18 18:52:05 PDT 2009,NO_QUERY,TeresaDAmario,"@BookishRuth sorry to hear you have shingles.  Haven't had it, but hear it's horrid.   Hugs!"
2621,4,2188361929,Mon Jun 15 21:45:33 PDT 2009,NO_QUERY,oOsilentpandaOo,#NAME?
9775,4,1986112900,Sun May 31 18:20:40 PDT 2009,NO_QUERY,Dancer4Life13,@EmilyyBrowningg ur awesome!! I love u!! I believe that u r real and never will be fake. 
2961,0,2002231699,Tue Jun 02 03:34:56 PDT 2009,NO_QUERY,Lizloz,#NAME?
4069,4,1827675496,Sun May 17 11:12:41 PDT 2009,NO_QUERY,Belindo,currently working on my new blog 
3792,0,1754238757,Sun May 10 05:32:23 PDT 2009,NO_QUERY,ktml,@pineapplebun it gives me &quot;We have been unable to process your request.&quot; error everytime I am trying to book a tix. Have to call them tmr 
9366,4,1880571765,Fri May 22 01:43:09 PDT 2009,NO_QUERY,rocksteaLady,@MasStip I woke up at ard 1pm :p so far my friday's been very rainy. How's urs? 
2955,0,2233111888,Thu Jun 18 20:51:04 PDT 2009,NO_QUERY,Rabinaz,"Laptop's acting up, might need to send it for servicing "
5921,4,1932874637,Tue May 26 22:25:34 PDT 2009,NO_QUERY,Dimplez_,@anthonyv19 welcome to the club..it's called insomnia or night owls or vampires. Stop thinking.  we have to be up at like 7!
6360,0,1548528182,Fri Apr 17 21:12:14 PDT 2009,NO_QUERY,GoofyLover104,Destroyed my diet and ordered Chinese 
5614,0,1553175043,Sat Apr 18 13:34:09 PDT 2009,NO_QUERY,Marilynfreak,All done at the winery...  I had a great time!!!  Now I must drag my rear into work. 
3112,4,1558705024,Sun Apr 19 09:09:58 PDT 2009,NO_QUERY,Murnahan,@AgingBackwards  i can imagine she could make that happen.  RE: Will Oprah Ruin Twitter? http://is.gd/sZQm
5930,4,1824714131,Sun May 17 02:36:15 PDT 2009,NO_QUERY,mrw00dy,#NAME?
8638,0,2188313609,Mon Jun 15 21:40:19 PDT 2009,NO_QUERY,CDBlock,"@peterfacinelli I want to watch it, but I don't have showtime. "
4326,0,2054103858,Sat Jun 06 06:34:00 PDT 2009,NO_QUERY,loulouhusk,"Leaving for America early tonight with Nina's friend.... should be exciting.... i haven't even packed yet, Oppps "
6765,4,2064017260,Sun Jun 07 04:56:43 PDT 2009,NO_QUERY,laurenzo85x,is off to see Mummy Kayleigh &amp; Bump Lilly 
9069,4,1969330949,Fri May 29 23:42:09 PDT 2009,NO_QUERY,THROWBACKMUSIC,Yea thats true but i Cnt Wait 
1370,4,1994477165,Mon Jun 01 11:58:56 PDT 2009,NO_QUERY,jmarie_87,#NAME?
5592,0,1976406528,Sat May 30 17:15:33 PDT 2009,NO_QUERY,larapena,#NAME?
2532,0,2297094128,Tue Jun 23 10:01:08 PDT 2009,NO_QUERY,corilynnhash,i fear i can only see more work in my future..... 
9527,0,2199756172,Tue Jun 16 17:57:33 PDT 2009,NO_QUERY,shoestringing,#NAME?
8245,0,2238119065,Fri Jun 19 06:50:56 PDT 2009,NO_QUERY,chantymasen,"honestly, I think k's old hairstyle is better than the new one, sorry k "
6001,4,1994719885,Mon Jun 01 12:21:08 PDT 2009,NO_QUERY,xxbiancaa,@sophiesayswhat can't wait TILL JULY ;  @xomalese COME TO LONDON WITH Lissa ;D
1466,4,1824269706,Sun May 17 00:40:56 PDT 2009,NO_QUERY,GarryAylott,"Off to meet an old buddy of mine this afternoon at StarBux, some design work this morning then, if the Mrs let's me "
9178,4,1754159765,Sun May 10 05:13:25 PDT 2009,NO_QUERY,goodboygonebad,@LamarLee Happy mother's day to ur mom. 
951,4,2189111020,Mon Jun 15 23:15:58 PDT 2009,NO_QUERY,deathwitsh,your gay 
9883,4,2176587869,Mon Jun 15 04:15:52 PDT 2009,NO_QUERY,bexxaaaaamate,@lauralawrah IM POSITIVE THAT I AM THINKIN ABOUT WHAT U ARE TALKNG ABOUT AND IT MAKES ME SO HAPPY THAT I CANT USE WORDS TP EXPLAIN IT!!! 
5725,4,2067998766,Sun Jun 07 13:19:22 PDT 2009,NO_QUERY,connorbennett,Currently buying a pro camera   Super Awesome Shwing
5738,4,2191004418,Tue Jun 16 04:17:22 PDT 2009,NO_QUERY,fairxlovely,"http://bit.ly/qzdC0  &gt;&gt; previews, please comment! "
6332,4,2055431485,Sat Jun 06 09:18:16 PDT 2009,NO_QUERY,poppopmusic4eva,Going to get a pedicure! WHAT NOW! HAHA! 
486,4,1976636840,Sat May 30 18:38:34 PDT 2009,NO_QUERY,PaigeAndHagen,#NAME?
1221,4,1963482742,Fri May 29 12:47:26 PDT 2009,NO_QUERY,chiffoncupcake,Yay for #funnelcakefriday @sixflags  we don't even need the fruit for nutrition http://yfrog.com/0w202lbej
2490,0,1996191422,Mon Jun 01 14:40:46 PDT 2009,NO_QUERY,chrislingy,"holy flip, so much studying to do "
6722,4,2069326131,Sun Jun 07 15:40:21 PDT 2009,NO_QUERY,k_black34,I'm best friends with a celebrity 
1617,0,2249444176,Fri Jun 19 22:20:30 PDT 2009,NO_QUERY,downtorio,Dad's in New Orleans = not gonna be here for Father's Day =    = I'M MAKIN' WAFFLES.
2426,4,1977477725,Sat May 30 21:03:21 PDT 2009,NO_QUERY,philcobizzle,@springygal YES! Without question! 
3909,0,2053686557,Sat Jun 06 05:23:23 PDT 2009,NO_QUERY,moochan24,im having a hard tym using twitter 
44,4,1792616369,Wed May 13 23:41:10 PDT 2009,NO_QUERY,ChasTaylor,"@kathyfoley @kieranmurphy Gosh, is she pretty, I was so taken by the song I hadn't noticed "
8467,4,1989544261,Mon Jun 01 01:56:20 PDT 2009,NO_QUERY,heatherface,@nomadiquemc Fuck you're old. 
9060,4,1974085908,Sat May 30 12:24:45 PDT 2009,NO_QUERY,arrrlynnn,nearly 2 hours of tennis.. i'm no better at it but my tan is looking good 
9931,4,1677778003,Sat May 02 03:56:27 PDT 2009,NO_QUERY,hiabowman,#NAME?
9271,0,1993470909,Mon Jun 01 10:25:49 PDT 2009,NO_QUERY,elleboogiee,is seriously contemplating going under my desk to take a nap. Sooooo tired 
4717,4,1971291763,Sat May 30 06:44:35 PDT 2009,NO_QUERY,Renee_KY,#NAME?
7785,0,1984666249,Sun May 31 15:33:40 PDT 2009,NO_QUERY,Cayla_89,I still cant believe that someone broke into my car and stole my laptop  all my photos for the last 5 years - GONE! 
4676,0,1960198631,Fri May 29 07:34:55 PDT 2009,NO_QUERY,chuckidoodlez,if i wasnt workin in 5 hours id be gettin ratarsed to the point where i couldnt even see let alone stand up...THAT is how shit i feel 
7360,0,1468898009,Tue Apr 07 04:18:06 PDT 2009,NO_QUERY,TessMorris,I might have to stop following that particular celeb its ruining my liking of him 
7639,0,2265444826,Sun Jun 21 06:35:50 PDT 2009,NO_QUERY,_rai,I've STILL got the worries 
7831,4,1685775613,Sun May 03 02:01:02 PDT 2009,NO_QUERY,koshkanott,"Hm, glorious sunshine replaced by slashes of heavy drizzle. Result = local kids on bike rides just put their hoods up &amp; carry on "
7408,4,2051842912,Fri Jun 05 22:57:03 PDT 2009,NO_QUERY,chanc,"@YumchaGirl Great to hear that the shoot went well ! I'm meeting up with @sacharules tonight, will get the details from him. "
8588,0,1984894381,Sun May 31 16:01:13 PDT 2009,NO_QUERY,Ashlllley,ughh. this penguins on the ice thing replaced taylor's dateline special 
2356,4,1677328022,Sat May 02 01:31:02 PDT 2009,NO_QUERY,AndyCarolan,#NAME?
9717,0,2196694314,Tue Jun 16 12:48:38 PDT 2009,NO_QUERY,JackyCullen,I have to go offline...  im still sick !! -.- bye all Twitters ... Goodnight I love all my followers and all the stars ...  kiss
5616,4,2175713214,Mon Jun 15 01:46:42 PDT 2009,NO_QUERY,tripfaller,#NAME?
9701,0,2249492153,Fri Jun 19 22:26:04 PDT 2009,NO_QUERY,pamheartspey,Really yucky storm outside. Can only count to 2 mississippi before super loud thunder 
1312,0,1564988514,Mon Apr 20 05:34:22 PDT 2009,NO_QUERY,dogstrust,"@emmao414 oh no  don't leave us, we're your virtual family. J"
6996,0,2176464713,Mon Jun 15 03:56:59 PDT 2009,NO_QUERY,renatolaus,The restaurant where Fabiano works is on Fire. 
5098,0,2216087709,Wed Jun 17 19:01:21 PDT 2009,NO_QUERY,wcdarling,"@wordwill Ugh, me too  Supposed to be even hotter tomorrow! Another resoon to be glad I'm headed to England soon!"
7577,4,1752383906,Sat May 09 21:46:33 PDT 2009,NO_QUERY,purplewire,Happy mother`s day to your moms ! 
2147,0,1965435823,Fri May 29 15:55:05 PDT 2009,NO_QUERY,AnnieAdkins,"Feeling better today, but still sick.  "
8923,4,2058028246,Sat Jun 06 14:07:29 PDT 2009,NO_QUERY,marris19,@DMAKron &lt;3 Anthony! 
3546,0,1996610809,Mon Jun 01 15:22:45 PDT 2009,NO_QUERY,number1_CDS,"is still not ready 4 moderation 2moro, and i'm pretty screwed right now... i like my job tooooo much to loose it. shit i'm panicing "
7434,0,1881739854,Fri May 22 05:26:44 PDT 2009,NO_QUERY,ShannonShay,#NAME?
407,0,2258811938,Sat Jun 20 16:32:13 PDT 2009,NO_QUERY,mariaeduardab,#NAME?
3060,0,2189529137,Tue Jun 16 00:15:00 PDT 2009,NO_QUERY,yukkiisrad,suuuuuuper sleepy about to crash out... Hates my period 
9864,4,2051918639,Fri Jun 05 23:08:44 PDT 2009,NO_QUERY,Zeltus,Out with the best of the best friends! Nothing could be better 
1417,0,2253504096,Sat Jun 20 08:16:50 PDT 2009,NO_QUERY,Karlzplatz,"Cramming for a test on Monday... No fun for me today  in Houston, TX http://loopt.us/1A6FXA.t"
9362,0,2072490895,Sun Jun 07 21:07:41 PDT 2009,NO_QUERY,Ankit_A,Back From Bangalore and what greets me here!!! Heat full on 
3890,0,2191665130,Tue Jun 16 05:44:13 PDT 2009,NO_QUERY,SandiMon,@downesy hope so--can't go to work tomorrow again tho 
999,4,2065132248,Sun Jun 07 07:57:54 PDT 2009,NO_QUERY,mintygibberish,@abbydeguzman http://www.flickr.com/photos/novemberose/3603689346/ -there's only one photo uploaded. 
8586,0,2062854742,Sun Jun 07 00:31:30 PDT 2009,NO_QUERY,TruBlondeRocker,I'm starting to think my hairdresser cut off more than an inch...i miss my hair  I want it like season 8 of friends J.Aniston long...
4127,0,1686165963,Sun May 03 04:06:32 PDT 2009,NO_QUERY,jessicaca,ahhh man Did @JonathanRKnight delete his DM's??? They aren't showing up in my Tweetdeck. 
3643,0,1972974934,Sat May 30 10:14:18 PDT 2009,NO_QUERY,teenaluvsya,just dropped my baby off @ the airport 
7200,4,2066428786,Sun Jun 07 10:30:12 PDT 2009,NO_QUERY,ProudRmyWife08,Went to river yesterday soooo much fun 
1159,0,1999815749,Mon Jun 01 20:52:30 PDT 2009,NO_QUERY,jrheartsas,Noticed @dog_tree have joined twitter. Love Dogtree. Missing my labrador all of a sudden 
4855,0,2057397659,Sat Jun 06 12:55:49 PDT 2009,NO_QUERY,AntonLerp,"Bollox, didn't want to know rugby score but sky box was still on sky sports "
1409,0,2224877009,Thu Jun 18 10:02:30 PDT 2009,NO_QUERY,mikailabree,@davedays it's not cool. Nice drunk/high pictures/tweets... 
6531,0,2055238829,Sat Jun 06 08:57:34 PDT 2009,NO_QUERY,zozodj_2,actually cancel that. Its gonna charge a bomb for it 
218,4,1988795654,Sun May 31 23:23:54 PDT 2009,NO_QUERY,kandiiefreak,ima get off of twitter now XD bye ! have fun tweeting! 
6585,0,2071585385,Sun Jun 07 19:37:53 PDT 2009,NO_QUERY,Machhyy,I had 60 bucks saved up and now i have 25. wtf 
1386,0,1975209297,Sat May 30 14:40:37 PDT 2009,NO_QUERY,taylorjam,"Quite disappointed that diamondback jerseys are over 100 dollars at the stadium, when i am only willing to spend 60. "
9464,0,2014135446,Wed Jun 03 00:33:53 PDT 2009,NO_QUERY,nishitak,fed up of bread after a Subway lunch y'day and a CCD sandwich today  ...definitely getting home food to work tomorrow
5723,4,1971384088,Sat May 30 06:58:57 PDT 2009,NO_QUERY,andyclemmensen,LOLing at the amount of people replying with &quot; I &lt;3 U more than Shaun &lt;3's himself&quot; 
2575,0,2232981345,Thu Jun 18 20:40:02 PDT 2009,NO_QUERY,gracebishop,"@mollyvaughn it was really fun! i'm super tired though, the sun drained me  we need to hang out again cause i lovvvee youu!"
953,4,2058483175,Sat Jun 06 15:01:57 PDT 2009,NO_QUERY,Surreal_CMS,@redcrew Sorry! It's tough to send a detailed reply in 140 chars 
4827,4,1965583781,Fri May 29 16:10:41 PDT 2009,NO_QUERY,VanessaHudFan,"Rest of the day: Grocery shopping, jogging, cleaning, TV, sleep and then it will be Saturday (AKA first FULL day of Summer VACATION)! YAY "
2082,0,1997648856,Mon Jun 01 17:13:00 PDT 2009,NO_QUERY,ChristineG_,And I want a new car!!!!!! 
4181,4,2179752300,Mon Jun 15 09:32:04 PDT 2009,NO_QUERY,kebbiekow,Chasing clouds and sunsets in Big Sur 
6506,0,1984044560,Sun May 31 14:20:00 PDT 2009,NO_QUERY,jet041,Well kitty is dead 
954,0,1966111688,Fri May 29 17:08:45 PDT 2009,NO_QUERY,ahmedfarooq,#NAME?
8209,0,2015893478,Wed Jun 03 05:44:59 PDT 2009,NO_QUERY,kandikills,"See ya in Bristol! As usual, I will keep on workin whilst on my way "
9876,4,2002719554,Tue Jun 02 04:59:26 PDT 2009,NO_QUERY,ezper,Just finished dinner. Say hello to dessert: chocolate cake! 
5444,0,1880153567,Fri May 22 00:16:12 PDT 2009,NO_QUERY,jonasnessica,@xxKrissy *crys* I can't belvie you left me  lol
4665,4,1968481903,Fri May 29 21:31:45 PDT 2009,NO_QUERY,__dandelion__,Roller skating with the fam. Haven't done this in 3 years and I forgot how fun it was 
1850,4,2050566328,Fri Jun 05 18:54:08 PDT 2009,NO_QUERY,valeru,@djknucklehead you're addicted to the itouch aren't you? 
8411,4,2014127505,Wed Jun 03 00:32:25 PDT 2009,NO_QUERY,Rohanelf,#NAME?
1436,0,1551934572,Sat Apr 18 10:21:15 PDT 2009,NO_QUERY,wommiekinz,I love you please dont leave 
4553,0,2197758179,Tue Jun 16 15:07:48 PDT 2009,NO_QUERY,SarahLovesJls,"off to bed- i feel shocking, my neck hurt like hell   think ive got tonsilitis again..... so wrong *grumble* night casexuals *waves*"
4909,4,1933136529,Tue May 26 23:05:30 PDT 2009,NO_QUERY,Lauren_lolly_,"Waiting in line at the checkout... Sigh! Used my shopping list app &amp; calculator as I went, should be just over $140 "
7869,4,1686136006,Sun May 03 03:57:06 PDT 2009,NO_QUERY,sanye,#NAME?
217,4,1964556113,Fri May 29 14:25:31 PDT 2009,NO_QUERY,StephanieReneeN,"I love my little german weiner dogs  Im, EXHAUSTED. I think it's time for a nap. Stepdad had breakfast w/Jim Carey today hahaha nice."
6252,0,1967735091,Fri May 29 20:07:06 PDT 2009,NO_QUERY,ricanangel8769,"I dont like him like thought, don't know how to tell him. FML. This always happens!! "
6596,0,2266025081,Sun Jun 21 07:45:47 PDT 2009,NO_QUERY,iwannacrash,I need it  
7312,4,2017484188,Wed Jun 03 08:27:59 PDT 2009,NO_QUERY,MauriceD1986,I love my Blackberry 8900 
9175,4,2187297891,Mon Jun 15 20:04:42 PDT 2009,NO_QUERY,jonmierow,watching the brew crew come back from 7 runs down. too bad there is still enough time for them to screw it up 
7661,0,2052126266,Fri Jun 05 23:44:28 PDT 2009,NO_QUERY,hakeem,@bashywah hahahahaha. well aku slalu makan 2-3... sharing sama siblings bah  haha
773,0,1971627349,Sat May 30 07:32:07 PDT 2009,NO_QUERY,michaelbaylosis,"@paupaula Yup  It's okay, P! We'll hang out before your first day to rev you up ;)"
2215,4,2063107089,Sun Jun 07 01:23:43 PDT 2009,NO_QUERY,reishaolavario,"&lt;333s Franz Ferdinand: &quot;No, you girls never know how you make a boy feel&quot;  &quot;Kiss me where your eye won't meet me&quot; &lt;3333 Sooo hot."
9935,0,2242734286,Fri Jun 19 12:33:46 PDT 2009,NO_QUERY,Liah_sharlette,Highly irritated! Ugh! 
3630,4,2045620338,Fri Jun 05 10:59:40 PDT 2009,NO_QUERY,khildman,Just made an amazing lunch for myself. Shower then heading to work until 5:30. Then picking up Nick and Izzy and heading to Waterloo! 
8745,0,1684815431,Sat May 02 22:07:58 PDT 2009,NO_QUERY,Hermione_duh,knows I had the Best day. today.. with you... &lt;3 last few days of K-ville..   but.. church &amp; my Goodbye bash today!  that boy's AMAZING
4582,4,2193253749,Tue Jun 16 08:12:21 PDT 2009,NO_QUERY,Art_Advisor,#NAME?
5563,4,2181950394,Mon Jun 15 12:31:07 PDT 2009,NO_QUERY,soveren,@Perignonic yay i get my first kiss  woohoo!
719,4,2012814454,Tue Jun 02 21:20:24 PDT 2009,NO_QUERY,EGMTK,#NAME?
9446,4,2175644613,Mon Jun 15 01:34:44 PDT 2009,NO_QUERY,TheMagpies1,@spicerabbit  I just got this personal trainer. We're on schedule 
8094,4,2006297899,Tue Jun 02 10:57:37 PDT 2009,NO_QUERY,micha_GER,@THE_REAL_SHAQ http://twitpic.com/67l1u - thats sooo funny! 
1364,4,2013707165,Tue Jun 02 23:21:32 PDT 2009,NO_QUERY,KayyyB,Going to be by the school around lunch-ish tomorrow if you want to find and/or stalk me. 
1862,0,2238060774,Fri Jun 19 06:45:56 PDT 2009,NO_QUERY,Minnilein,Will spend the whole day in the school. Really looking forward to ''Rock die Schule''  Why does it rain outside? 
1546,0,2054420077,Sat Jun 06 07:18:47 PDT 2009,NO_QUERY,SandFibers,Oh no!  I love Mexican food...but last night's Mexican food is not loving my stomach   This can't be!!!!
5445,4,1794186443,Thu May 14 05:11:20 PDT 2009,NO_QUERY,jayv,@nessalh But you're awake! 
9990,4,1995720696,Mon Jun 01 13:56:31 PDT 2009,NO_QUERY,Matik72,#NAME?
5734,4,2177800155,Mon Jun 15 06:43:23 PDT 2009,NO_QUERY,mishmish63,Spree was so worth it.   And now for sleeeeep.
9360,4,1556776124,Sun Apr 19 00:17:26 PDT 2009,NO_QUERY,thewookiee,"2nd greatest birthday ever, I'd say "
4090,4,2071891080,Sun Jun 07 20:04:48 PDT 2009,NO_QUERY,HotShotPR,@QCityPlayers Doesn't get much better than it did tonight!  Both shows rocked the house!  So proud and honored to be a part of it all.  
3701,4,1985232480,Sun May 31 16:41:56 PDT 2009,NO_QUERY,officialTayGarr,I really want to see UP. 
13,4,1972366307,Sat May 30 09:05:24 PDT 2009,NO_QUERY,whippetout,Tweeting off to get some shut eye in the garden. Have fun 
8279,0,1469838776,Tue Apr 07 07:34:09 PDT 2009,NO_QUERY,claudettelynn,@ the desk! :-/   wish i was in NY!!!!!! 
914,4,1564564493,Mon Apr 20 04:03:50 PDT 2009,NO_QUERY,handmadecards,Thinking about yoga courses.  There is too much stress in my life. Maybe yoga will help?
1494,4,2071568653,Sun Jun 07 19:36:18 PDT 2009,NO_QUERY,CMJoiner,@aepps Now you are.  i have to teach a lesson tomorrow afternoon but i should be ready to do something by 7ish.
4356,0,1793452491,Thu May 14 02:45:04 PDT 2009,NO_QUERY,leishae,#NAME?
7640,0,2047405426,Fri Jun 05 13:36:13 PDT 2009,NO_QUERY,tollefsonalina,was really scared about the food fight that was supposed to happen today..... it didn't happen. ha ha guess i'm no looking forward to it 
7959,4,1956054617,Thu May 28 21:06:06 PDT 2009,NO_QUERY,mimibarretto,I just finished reading page one of #liesboystell 
3113,0,2229403466,Thu Jun 18 15:40:58 PDT 2009,NO_QUERY,neon14,http://twitpic.com/7mjxs - every time i see this it makes me miss my bf 
9751,4,1759731097,Sun May 10 19:51:42 PDT 2009,NO_QUERY,KimmyCakezZ,"Lace always does it for me, bout to rock it tomorrow oreeeee harlemmmmmmmmmm here I cummmm "
7925,4,2186362657,Mon Jun 15 18:43:54 PDT 2009,NO_QUERY,deedee2484,#NAME?
3268,4,2006529651,Tue Jun 02 11:18:07 PDT 2009,NO_QUERY,EllyTaylor,OMG I am so sore from Pilates yesterday.  Making some food to make me feel better 
4619,0,2208194738,Wed Jun 17 08:53:56 PDT 2009,NO_QUERY,lomavil,I dont think im going anywhere today. I am beyond tired and i feel ill. Someone come visit and rub my back 
1749,0,2186741140,Mon Jun 15 19:16:13 PDT 2009,NO_QUERY,honey_dip12,hope i get this job! ughhh...my summer is gonna suck ass! 
2852,0,2265703473,Sun Jun 21 07:08:31 PDT 2009,NO_QUERY,Sam_Harvey,#NAME?
9314,0,2072223644,Sun Jun 07 20:37:16 PDT 2009,NO_QUERY,JraseanJ,"@Missinfo trust, there was like 100 people giving play by plays smh... "
2391,0,1676089503,Fri May 01 21:04:17 PDT 2009,NO_QUERY,ShakesGroupie,show went well!!! so bad its over 
7362,4,2015463831,Wed Jun 03 04:44:00 PDT 2009,NO_QUERY,MissKRYP2NT,Just put in 13 Going On 30  Salsa and chips with Garrett and Blouch hehehe Miss you @pumpkyn xx
7340,0,2324714783,Thu Jun 25 03:52:01 PDT 2009,NO_QUERY,_magic8ball,#NAME?
8600,0,1980441983,Sun May 31 06:45:22 PDT 2009,NO_QUERY,beastduels,#NAME?
302,0,2218710191,Wed Jun 17 23:00:04 PDT 2009,NO_QUERY,matt_hunter,#NAME?
3087,4,1834780674,Mon May 18 04:10:48 PDT 2009,NO_QUERY,Dicoach,Got carried away w/ sending emails all weekend &amp; almost nervous bout replies.However I'd be more nervous if no 1 replied!That'd b stress! 
6741,0,1680769379,Sat May 02 12:27:14 PDT 2009,NO_QUERY,circas,http://twitpic.com/4f9am - they're making the backyard into some amazing garden type thing omg 
6687,4,1969669717,Sat May 30 00:48:31 PDT 2009,NO_QUERY,mcfly3d,"if youre not guaranteed a god life, what are you guaranteed?...? good night "
822,4,1955774982,Thu May 28 20:36:17 PDT 2009,NO_QUERY,HyMainodesu,Hisho wa Shachou ni Kudokareru....its good so far  (another yaoi manga)
5591,0,1965694409,Fri May 29 16:22:26 PDT 2009,NO_QUERY,NicAntoniette,"trying to upload a custom background on here, but it's not working "
